access,admin_level,aerialway,aeroway,amenity,area,barrier,bicycle,brand,bridge,boundary,building,capital,construction,covered,culvert,cutting,denomination,disused,ele,embankment,foot,generator:source,harbour,highway,historic,horse,intermittent,junction,landuse,leisure,lock,man_made,military,motorcar,natural,office,oneway,operator,place,poi,power,power_source,public_transport,railway,religion,route,service,shop,sport,surface,toll,tourism,tower:type,tunnel,water,waterway,wetland,wood
,,,,,,,,,,,,,,,,,,,1387,,,,,,,,,,,,,,,,,,,ECOVIAS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1185,,,,,,,,,,,,,,,,,,,Transcol,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1338,,,,,,,,,,,,,,,,,,,Land Information New Zealand,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1349.8299999999999,,,,,,,,,,,,,,,,,,,Consórcio Energético Cruzeiro do Sul,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,570,,,,,,,,,,,,,,,,,,,(abandonada),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2500,,,,,,,,,,,,,,,,,,,CCR SPVias,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1210,,,,,,,,,,,,,,,,,,,Banco 24 Horas,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,Olimpica,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1580,,,,,,,,,,,,,,,,,,,Banco Unión,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2117.9200000000001,,,,,,,,,,,,,,,,,,,Republic Bank,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,687,,,,,,,,,,,,,,,,,,,Embratel,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,293,,,,,,,,,,,,,,,,,,,Aeropuerto Islas Malvinas,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,3420,,,,,,,,,,,,,,,,,,,Rede Vivo de Supermercados,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,660.55999999999995,,,,,,,,,,,,,,,,,,,Coto,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1977.5699999999999,,,,,,,,,,,,,,,,,,,Telefônica,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2054.96,,,,,,,,,,,,,,,,,,,Transmilenio,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1657.45,,,,,,,,,,,,,,,,,,,Olva,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,m.,,,,,,,,,,,,,,,,,,,Une,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2055,,,,,,,,,,,,,,,,,,,Banco Económico,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2358,,,,,,,,,,,,,,,,,,,Caroni,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1072,,,,,,,,,,,,,,,,,,,Consejo Nacional Electoral,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,CNT,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,75m,,,,,,,,,,,,,,,,,,,União,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,842,,,,,,,,,,,,,,,,,,,Pau Brasil® International,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1397.4100000000001,,,,,,,,,,,,,,,,,,,NOAA / NDBC,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1262.34838867188,,,,,,,,,,,,,,,,,,,Banesco,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,885,,,,,,,,,,,,,,,,,,,Sorriso de Toledo,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,431,,,,,,,,,,,,,,,,,,,Provincial,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1734.8399999999999,,,,,,,,,,,,,,,,,,,Hidroven C.A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,848,,,,,,,,,,,,,,,,,,,Ciudad,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2050,,,,,,,,,,,,,,,,,,,Colegio La Salle,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2990,,,,,,,,,,,,,,,,,,,GOMERIA,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2123.21,,,,,,,,,,,,,,,,,,,National Petroleum,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1339,,,,,,,,,,,,,,,,,,,Droga Raia,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2840,,,,,,,,,,,,,,,,,,,IDEA Universidad Nacional,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,562,,,,,,,,,,,,,,,,,,,BRED,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1970,,,,,,,,,,,,,,,,,,,Wal Mart Supercenter,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1860.29,,,,,,,,,,,,,,,,,,,SSP-SP,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,524,,,,,,,,,,,,,,,,,,,Copsa,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,Banco Fie,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,339,,,,,,,,,,,,,,,,,,,Município,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,808,,,,,,,,,,,,,,,,,,,Charrua,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,812,,,,,,,,,,,,,,,,,,,Viabahia,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2356,,,,,,,,,,,,,,,,,,,Unión de Conductores Maiquetía Caracas UCAMC,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,670,,,,,,,,,,,,,,,,,,,Ministerio de Trabajo,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1763.2,,,,,,,,,,,,,,,,,,,1-1A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2566,,,,,,,,,,,,,,,,,,,Norgener,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,Intendencia de Montevideo,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2052.0700000000002,,,,,,,,,,,,,,,,,,,ANZ,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1668,,,,,,,,,,,,,,,,,,,Gran Hotel Cochabamba,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,ENDE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,403,,,,,,,,,,,,,,,,,,,SAAE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,513,,,,,,,,,,,,,,,,,,,Personal,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1942.96,,,,,,,,,,,,,,,,,,,EOLICSA,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2132.3400000000001,,,,,,,,,,,,,,,,,,,PLIPDECO,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,347,,,,,,,,,,,,,,,,,,,Arteris,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2148.1999999999998,,,,,,,,,,,,,,,,,,,Universidad de Los Andes,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,617,,,,,,,,,,,,,,,,,,,GCBA,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,,,,,,,,,PDV,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2995,,,,,,,,,,,,,,,,,,,capullito,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1670.4300000000001,,,,,,,,,,,,,,,,,,,ScotiaBank,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1527.1900000000001,,,,,,,,,,,,,,,,,,,López y Pizzorno,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1755,,,,,,,,,,,,,,,,,,,Micro Ómnibus Primera Junta,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2005.45,,,,,,,,,,,,,,,,,,,Credicoop,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1293,,,,,,,,,,,,,,,,,,,Liberty Express,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,332,,,,,,,,,,,,,,,,,,,Cooperativa Agropecuária de Bom Despacho,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,333,,,,,,,,,,,,,,,,,,,Fiat,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1563,,,,,,,,,,,,,,,,,,,Transportes Fenur S. A.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1956.4200000000001,,,,,,,,,,,,,,,,,,,Municipalidad de Ibarlucea,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,198,,,,,,,,,,,,,,,,,,,Panavial,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,343,,,,,,,,,,,,,,,,,,,Banco de Corrientes,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2405,,,,,,,,,,,,,,,,,,,Banco de Guayaquil,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,4977,,,,,,,,,,,,,,,,,,,D&S,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,3820,,,,,,,,,,,,,,,,,,,Government of American Samoa,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,238,,,,,,,,,,,,,,,,,,,Nextel,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2019,,,,,,,,,,,,,,,,,,,Estadual,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,649.02999999999997,,,,,,,,,,,,,,,,,,,Parques Nacionales,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,241,,,,,,,,,,,,,,,,,,,UCB,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,Republic Bank Ltd,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1733,,,,,,,,,,,,,,,,,,,SEDU,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,384,,,,,,,,,,,,,,,,,,,Banco Nacional de Bolivia SA,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,448,,,,,,,,,,,,,,,,,,,Supervielle,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1869.4200000000001,,,,,,,,,,,,,,,,,,,Bancaribe,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2900,,,,,,,,,,,,,,,,,,,Ecovias,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1971.8,,,,,,,,,,,,,,,,,,,Transmetro SAS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,CPTM,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1279,,,,,,,,,,,,,,,,,,,UNE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1381,,,,,,,,,,,,,,,,,,,Metrocali - MIO,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1851,,,,,,,,,,,,,,,,,,,Servicio de Registro Civil,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,446,,,,,,,,,,,,,,,,,,,Ylossada,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1268.59692382813,,,,,,,,,,,,,,,,,,,Abitab,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2379,,,,,,,,,,,,,,,,,,,Carnegie Institution for Science,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,SuperVia,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1252,,,,,,,,,,,,,,,,,,,Farmatodo,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2053.0300000000002,,,,,,,,,,,,,,,,,,,Gobierno de la Ciudad de Buenos Aires,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,,,,,,Casan,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1948.73,,,,,,,,,,,,,,,,,,,AES Gener,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1973.72,,,,,,,,,,,,,,,,,,,Instituto de Ciências Exatas,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1130,,,,,,,,,,,,,,,,,,,Metro de Medellín,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1835.77,,,,,,,,,,,,,,,,,,,Caja Social,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,303,,,,,,,,,,,,,,,,,,,SAI,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2110,,,,,,,,,,,,,,,,,,,Telecom Argentina,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1283.0166015625,,,,,,,,,,,,,,,,,,,Gendarmería Nacional,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,828,,,,,,,,,,,,,,,,,,,ASSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,494,,,,,,,,,,,,,,,,,,,CPFL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,URBS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2768,,,,,,,,,,,,,,,,,,,Banco Comafi,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,539,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2008.8099999999999,,,,,,,,,,,,,,,,,,,PUC-Rio,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,Argentren,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,664,,,,,,,,,,,,,,,,,,,Caixa,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1468,,,,,,,,,,,,,,,,,,,Penitenciária Feminina Madre Pelletier,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2070,,,,,,,,,,,,,,,,,,,Caixa Econônica Federal,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2026.5999999999999,,,,,,,,,,,,,,,,,,,Metra,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1957.8599999999999,,,,,,,,,,,,,,,,,,,Scotia Bank,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1888.1700000000001,,,,,,,,,,,,,,,,,,,Cooratiendas,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,486,,,,,,,,,,,,,,,,,,,Banko do Brasil,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,318,,,,,,,,,,,,,,,,,,,Infraero,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1158,,,,,,,,,,,,,,,,,,,BCSC,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2080,,,,,,,,,,,,,,,,,,,CCR Rodoanel Oeste,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,619,,,,,,,,,,,,,,,,,,,EMDEC,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,840,,,,,,,,,,,,,,,,,,,Andinatel,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1830,,,,,,,,,,,,,,,,,,,Banco Bicentenario,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,770,,,,,,,,,,,,,,,,,,,Petrobras S/A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,668.25,,,,,,,,,,,,,,,,,,,Banco Estado,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1156.60327148438,,,,,,,,,,,,,,,,,,,Metro Los Teques C.A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1762,,,,,,,,,,,,,,,,,,,Posto Santo Antônio,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,410,,,,,,,,,,,,,,,,,,,Banco Nacional de Bolivia,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1165,,,,,,,,,,,,,,,,,,,PagoFacil/RapiPago,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1962.1900000000001,,,,,,,,,,,,,,,,,,,FunesCoop,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1961.71,,,,,,,,,,,,,,,,,,,Galicia,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,216,,,,,,,,,,,,,,,,,,,Circular Sul,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,4280,,,,,,,,,,,,,,,,,,,Banco Bradesco,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1244.5599999999999,,,,,,,,,,,,,,,,,,,Banco Bisa,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2139.5500000000002,,,,,,,,,,,,,,,,,,,Feitoria,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1005,,,,,,,,,,,,,,,,,,,Farmacity,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,838,,,,,,,,,,,,,,,,,,,Banco Internacional,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,467,,,,,,,,,,,,,,,,,,,SENA,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1507,,,,,,,,,,,,,,,,,,,Renault,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1225,,,,,,,,,,,,,,,,,,,Trenes de Buenos Aires S. A.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,563,,,,,,,,,,,,,,,,,,,Guyoil,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,,,,,,,Telefono Rojo de UNE - Gratuito,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,179.0,,,,,,,,,,,,,,,,,,,Inco,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2122.73,,,,,,,,,,,,,,,,,,,VForte,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,283,,,,,,,,,,,,,,,,,,,EMSA,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,863,,,,,,,,,,,,,,,,,,,CEAMSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,753.222534,,,,,,,,,,,,,,,,,,,Conseción Vial S.A.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2007.3699999999999,,,,,,,,,,,,,,,,,,,Ipiranga,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,Bike Santiago,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1380,,,,,,,,,,,,,,,,,,,Unimarc,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2020.8299999999999,,,,,,,,,,,,,,,,,,,Outback Steakhouse,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1551,,,,,,,,,,,,,,,,,,,Municipalidad de Moreno,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,574,,,,,,,,,,,,,,,,,,,Banco BBVA,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1388.76,,,,,,,,,,,,,,,,,,,Occidental de Descuento,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1009,,,,,,,,,,,,,,,,,,,Prefeitura,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,518,,,,,,,,,,,,,,,,,,,SMAM,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1501.72,,,,,,,,,,,,,,,,,,,Club A. San Martin,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,CNES,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1879.03,,,,,,,,,,,,,,,,,,,Citigroup,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1932.8699999999999,,,,,,,,,,,,,,,,,,,Portillo,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2045.8199999999999,,,,,,,,,,,,,,,,,,,Ministerio de Interior y Justicia,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2142.4400000000001,,,,,,,,,,,,,,,,,,,Banco Credicoop,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,Ministerio de Transporte Acuático y Aéreo,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1698,,,,,,,,,,,,,,,,,,,Nuevo Banco Comercial,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,567,,,,,,,,,,,,,,,,,,,Gazzel,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,895,,,,,,,,,,,,,,,,,,,GAS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,496,,,,,,,,,,,,,,,,,,,Banco del Tesoro,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,495,,,,,,,,,,,,,,,,,,,Marcelo,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,251,,,,,,,,,,,,,,,,,,,Universidad Nacional de Tucumán,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1403,,,,,,,,,,,,,,,,,,,Brío,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1992.95,,,,,,,,,,,,,,,,,,,Estapar,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,252,,,,,,,,,,,,,,,,,,,Petinsa S.A.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,910,,,,,,,,,,,,,,,,,,,Banco Itaú,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1285,,,,,,,,,,,,,,,,,,,El 22 SRL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,497,,,,,,,,,,,,,,,,,,,Rapipago,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1195,,,,,,,,,,,,,,,,,,,Produbanco,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,Natalia Lizaso,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1800,,,,,,,,,,,,,,,,,,,CTA,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,843,,,,,,,,,,,,,,,,,,,Suzuki,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1244.08349609375,,,,,,,,,,,,,,,,,,,Automóvil Club Argentino,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,248,,,,,,,,,,,,,,,,,,,EBCT,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,CLN,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,782,,,,,,,,,,,,,,,,,,,Municipalidad de San Antonio de Areco,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,3140,,,,,,,,,,,,,,,,,,,Universidad Nacional de Luján,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2137.6300000000001,,,,,,,,,,,,,,,,,,,Micro Ómnibus La Colorada,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,394,,,,,,,,,,,,,,,,,,,ETB,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,159.8000030517578,,,,,,,,,,,,,,,,,,,banco chile,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1719,,,,,,,,,,,,,,,,,,,Banco Bradesco S/A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1966.51,,,,,,,,,,,,,,,,,,,Royal Castle,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,3445,,,,,,,,,,,,,,,,,,,Bancolombia 3a. av.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1863,,,,,,,,,,,,,,,,,,,BanBif,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2030,,,,,,,,,,,,,,,,,,,Hostelling International,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,3280,,,,,,,,,,,,,,,,,,,Menor Preço,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,506,,,,,,,,,,,,,,,,,,,ViaRondon,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,886,,,,,,,,,,,,,,,,,,,ipiranga,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1944.8800000000001,,,,,,,,,,,,,,,,,,,SafePark,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1420.49,,,,,,,,,,,,,,,,,,,First Citizens Bank,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1170.54248046875,,,,,,,,,,,,,,,,,,,PagoFacil,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,289,,,,,,,,,,,,,,,,,,,Servicio Autónomo de Puertos y Aeropuertos del Estado Mérida,,,,,,,,,,,,,,,,,,,,
